"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
160;16,116;0,2686;1727965498,842;5;0,41;2,05;4,99;0,38;1,9
161;16,214;0,2702333333;1727965498,941;5;0,41;2,05;4,99;0,38;1,9
162;16,316;0,2719333333;1727965499,043;5;0,41;2,05;4,99;0,38;1,9
163;16,416;0,2736;1727965499,145;5;0,41;2,05;4,99;0,38;1,9
164;16,514;0,2752333333;1727965499,243;5;0,41;2,05;4,99;0,38;1,9
165;16,612;0,2768666667;1727965499,34;5;0,41;2,05;4,99;0,38;1,9
166;16,712;0,2785333333;1727965499,46;5;0,33;1,65;4,99;0,38;1,9
167;16,814;0,2802333333;1727965499,541;5;0,33;1,65;4,99;0,38;1,9
168;16,916;0,2819333333;1727965499,643;5;0,33;1,65;4,99;0,38;1,9
169;17,012;0,2835333333;1727965499,74;5;0,33;1,65;4,99;0,38;1,9
170;17,112;0,2852;1727965499,841;5;0,33;1,65;4,99;0,38;1,9
171;17,216;0,2869333333;1727965499,942;5;0,33;1,65;4,99;0,38;1,9
172;17,315;0,2885833333;1727965500,04;5;0,33;1,65;4,99;0,38;1,9
173;17,416;0,2902666667;1727965500,163;5;0,33;1,65;4,99;0,38;1,9
174;17,516;0,2919333333;1727965500,243;5;0,33;1,65;4,99;0,38;1,9
175;17,615;0,2935833333;1727965500,342;5;0,33;1,65;4,99;0,38;1,9
176;17,715;0,29525;1727965500,444;5;0,33;1,65;4,99;0,38;1,9
177;17,814;0,2969;1727965500,541;5;0,33;1,65;4,99;0,38;1,9
178;17,915;0,2985833333;1727965500,642;5;0,33;1,65;4,99;0,38;1,9
179;18,013;0,3002166667;1727965500,74;5;0,33;1,65;4,99;0,38;1,9
180;18,116;0,3019333333;1727965500,864;5;0,33;1,65;4,99;0,38;1,9
181;18,216;0,3036;1727965500,941;5;0,33;1,65;4,99;0,38;1,9
182;18,315;0,30525;1727965501,041;5;0,33;1,65;4,99;0,38;1,9
183;18,415;0,3069166667;1727965501,142;5;0,33;1,65;4,99;0,38;1,9
184;18,515;0,3085833333;1727965501,24;5;0,33;1,65;4,99;0,39;1,95
185;18,613;0,3102166667;1727965501,34;5;0,33;1,65;4,99;0,39;1,95
186;18,716;0,3119333333;1727965501,442;5;0,33;1,65;4,99;0,39;1,95
187;18,816;0,3136;1727965501,546;5;0,33;1,65;4,99;0,39;1,95
188;18,916;0,3152666667;1727965501,643;5;0,32;1,6;4,99;0,39;1,95
189;19,013;0,3168833333;1727965501,74;5;0,32;1,6;4,99;0,39;1,95
190;19,116;0,3186;1727965501,842;5;0,32;1,6;4,99;0,39;1,95
191;19,216;0,3202666667;1727965501,953;5;0,32;1,6;4,99;0,38;1,9
192;19,312;0,3218666667;1727965502,038;5;0,32;1,6;4,99;0,38;1,9
193;19,416;0,3236;1727965502,143;5;0,32;1,6;4,99;0,38;1,9
194;19,512;0,3252;1727965502,238;5;0,32;1,6;4,99;0,38;1,9
195;19,615;0,3269166667;1727965502,341;5;0,33;1,65;4,99;0,38;1,9
196;19,715;0,3285833333;1727965502,44;5;0,33;1,65;4,99;0,38;1,9
197;19,815;0,33025;1727965502,543;5;0,33;1,65;4,99;0,38;1,9
198;19,911;0,33185;1727965502,658;5;0,33;1,65;4,99;0,38;1,9
199;20,016;0,3336;1727965502,742;5;0,33;1,65;4,99;0,38;1,9
200;20,116;0,3352666667;1727965502,843;5;0,33;1,65;4,99;0,38;1,9
201;20,215;0,3369166667;1727965502,941;5;0,33;1,65;4,99;0,38;1,9
202;20,315;0,3385833333;1727965503,042;5;0,32;1,6;4,99;0,38;1,9
203;20,416;0,3402666667;1727965503,144;5;0,32;1,6;4,99;0,38;1,9
204;20,516;0,3419333333;1727965503,241;5;0,32;1,6;4,99;0,38;1,9
205;20,615;0,3435833333;1727965503,36;5;0,32;1,6;4,99;0,46;2,3
206;20,717;0,3452833333;1727965503,444;5;0,32;1,6;4,99;0,46;2,3
207;20,814;0,3469;1727965503,54;5;0,32;1,6;4,99;0,46;2,3
208;20,914;0,3485666667;1727965503,639;5;0,32;1,6;4,99;0,46;2,3
209;21,013;0,3502166667;1727965503,742;5;0,33;1,65;4,99;0,46;2,3
210;21,111;0,35185;1727965503,839;5;0,33;1,65;4,99;0,46;2,3
211;21,215;0,3535833333;1727965503,942;5;0,33;1,65;4,99;0,46;2,3
212;21,314;0,3552333333;1727965504,06;5;0,33;1,65;4,99;0,46;2,3
213;21,416;0,3569333333;1727965504,142;5;0,33;1,65;4,99;0,46;2,3
214;21,515;0,3585833333;1727965504,242;5;0,33;1,65;4,99;0,46;2,3
215;21,615;0,36025;1727965504,34;5;0,33;1,65;4,99;0,46;2,3
216;21,716;0,3619333333;1727965504,444;5;0,33;1,65;4,99;0,46;2,3
217;21,816;0,3636;1727965504,543;5;0,33;1,65;4,99;0,46;2,3
218;21,914;0,3652333333;1727965504,641;5;0,33;1,65;4,99;0,46;2,3
219;22,016;0,3669333333;1727965504,765;5;0,33;1,65;4,99;0,46;2,3
220;22,115;0,3685833333;1727965504,842;5;0,33;1,65;4,99;0,46;2,3
221;22,215;0,37025;1727965504,945;5;0,33;1,65;4,99;0,46;2,3
222;22,314;0,3719;1727965505,04;5;0,33;1,65;4,99;0,46;2,3
223;22,415;0,3735833333;1727965505,15;5;0,32;1,6;4,99;0,46;2,3
224;22,516;0,3752666667;1727965505,241;5;0,32;1,6;4,99;0,46;2,3
225;22,616;0,3769333333;1727965505,342;5;0,32;1,6;4,99;0,46;2,3
226;22,711;0,3785166667;1727965505,437;5;0,32;1,6;4,99;0,46;2,3
227;22,816;0,3802666667;1727965505,547;5;0,32;1,6;4,99;0,46;2,3
228;22,912;0,3818666667;1727965505,637;5;0,32;1,6;4,99;0,46;2,3
229;23,012;0,3835333333;1727965505,736;5;0,32;1,6;4,99;0,46;2,3
230;23,114;0,3852333333;1727965505,854;5;0,32;1,6;4,99;0,46;2,3
231;23,211;0,38685;1727965505,937;5;0,32;1,6;4,99;0,46;2,3
232;23,312;0,3885333333;1727965506,041;5;0,32;1,6;4,99;0,46;2,3
233;23,414;0,3902333333;1727965506,144;5;0,32;1,6;4,99;0,46;2,3
234;23,513;0,3918833333;1727965506,243;5;0,32;1,6;4,99;0,46;2,3
235;23,615;0,3935833333;1727965506,343;5;0,32;1,6;4,99;0,46;2,3
236;23,716;0,3952666667;1727965506,443;5;0,32;1,6;4,99;0,46;2,3
237;23,816;0,3969333333;1727965506,561;5;0,32;1,6;4,99;0,46;2,3
238;23,916;0,3986;1727965506,642;5;0,32;1,6;4,99;0,46;2,3
239;24,013;0,4002166667;1727965506,74;5;0,32;1,6;4,99;0,46;2,3
240;24,116;0,4019333333;1727965506,841;5;0,32;1,6;4,99;0,46;2,3
241;24,215;0,4035833333;1727965506,944;5;0,32;1,6;4,99;0,46;2,3
242;24,316;0,4052666667;1727965507,044;5;0,32;1,6;4,99;0,46;2,3
243;24,416;0,4069333333;1727965507,142;5;0,32;1,6;4,99;0,46;2,3
244;24,516;0,4086;1727965507,26;5;0,32;1,6;4,99;0,46;2,3
245;24,616;0,4102666667;1727965507,343;5;0,32;1,6;4,99;0,46;2,3
246;24,714;0,4119;1727965507,439;5;0,32;1,6;4,99;0,46;2,3
247;24,816;0,4136;1727965507,542;5;0,32;1,6;4,99;0,46;2,3
248;24,916;0,4152666667;1727965507,645;5;0,32;1,6;4,99;0,46;2,3
249;25,013;0,4168833333;1727965507,74;5;0,32;1,6;4,99;0,46;2,3
250;25,116;0,4186;1727965507,845;5;0,32;1,6;4,99;0,46;2,3
251;25,216;0,4202666667;1727965507,962;5;0,32;1,6;4,99;0,46;2,3
252;25,316;0,4219333333;1727965508,041;5;0,32;1,6;4,99;0,46;2,3
253;25,411;0,4235166667;1727965508,138;5;0,32;1,6;4,99;0,46;2,3
254;25,514;0,4252333333;1727965508,24;5;0,32;1,6;4,99;0,46;2,3
255;25,615;0,4269166667;1727965508,341;5;0,32;1,6;4,99;0,38;1,9
256;25,716;0,4286;1727965508,441;5;0,32;1,6;4,99;0,38;1,9
257;25,816;0,4302666667;1727965508,545;5;0,32;1,6;4,99;0,38;1,9
258;25,915;0,4319166667;1727965508,644;5;0,32;1,6;4,99;0,38;1,9
259;26,016;0,4336;1727965508,742;5;0,33;1,65;4,99;0,38;1,9
260;26,114;0,4352333333;1727965508,839;5;0,33;1,65;4,99;0,38;1,9
261;26,214;0,4369;1727965508,941;5;0,33;1,65;4,99;0,38;1,9
262;26,315;0,4385833333;1727965509,054;5;0,33;1,65;4,99;0,38;1,9
263;26,415;0,44025;1727965509,143;5;0,33;1,65;4,99;0,38;1,9
264;26,511;0,44185;1727965509,238;5;0,33;1,65;4,99;0,38;1,9
265;26,616;0,4436;1727965509,341;5;0,33;1,65;4,99;0,38;1,9
266;26,716;0,4452666667;1727965509,441;5;0,32;1,6;4,99;0,38;1,9
267;26,812;0,4468666667;1727965509,539;5;0,32;1,6;4,99;0,38;1,9
268;26,916;0,4486;1727965509,643;5;0,32;1,6;4,99;0,38;1,9
269;27,014;0,4502333333;1727965509,758;5;0,32;1,6;4,99;0,38;1,9
270;27,115;0,4519166667;1727965509,843;5;0,32;1,6;4,99;0,38;1,9
271;27,215;0,4535833333;1727965509,941;5;0,32;1,6;4,99;0,38;1,9
272;27,315;0,45525;1727965510,045;5;0,32;1,6;4,99;0,38;1,9
273;27,415;0,4569166667;1727965510,144;5;0,33;1,65;4,99;0,38;1,9
274;27,516;0,4586;1727965510,244;5;0,33;1,65;4,99;0,38;1,9
275;27,616;0,4602666667;1727965510,344;5;0,33;1,65;4,99;0,38;1,9
276;27,712;0,4618666667;1727965510,463;5;0,33;1,65;4,99;0,38;1,9
277;27,816;0,4636;1727965510,542;5;0,33;1,65;4,99;0,38;1,9
278;27,912;0,4652;1727965510,644;5;0,33;1,65;4,99;0,38;1,9
279;28,014;0,4669;1727965510,744;5;0,33;1,65;4,99;0,38;1,9
280;28,115;0,4685833333;1727965510,842;5;0,32;1,6;4,99;0,38;1,9
281;28,216;0,4702666667;1727965510,942;5;0,32;1,6;4,99;0,38;1,9
282;28,313;0,4718833333;1727965511,041;5;0,32;1,6;4,99;0,38;1,9
283;28,416;0,4736;1727965511,164;5;0,32;1,6;4,99;0,38;1,9
284;28,515;0,47525;1727965511,245;5;0,32;1,6;4,99;0,38;1,9
285;28,615;0,4769166667;1727965511,341;5;0,32;1,6;4,99;0,38;1,9
286;28,713;0,47855;1727965511,44;5;0,32;1,6;4,99;0,38;1,9
287;28,816;0,4802666667;1727965511,544;5;0,32;1,6;4,99;0,38;1,9
288;28,916;0,4819333333;1727965511,645;5;0,32;1,6;4,99;0,38;1,9
289;29,016;0,4836;1727965511,743;5;0,32;1,6;4,99;0,38;1,9
290;29,115;0,48525;1727965511,861;5;0,32;1,6;4,99;0,38;1,9
291;29,216;0,4869333333;1727965511,943;5;0,32;1,6;4,99;0,38;1,9
292;29,315;0,4885833333;1727965512,041;5;0,32;1,6;4,99;0,38;1,9
293;29,412;0,4902;1727965512,141;5;0,32;1,6;4,99;0,38;1,9
294;29,516;0,4919333333;1727965512,241;5;0,32;1,6;4,99;0,38;1,9
295;29,616;0,4936;1727965512,341;5;0,32;1,6;4,99;0,38;1,9
296;29,716;0,4952666667;1727965512,443;5;0,32;1,6;4,99;0,38;1,9
297;29,816;0,4969333333;1727965512,544;5;0,32;1,6;4,99;0,38;1,9
298;29,914;0,4985666667;1727965512,651;5;0,32;1,6;4,99;0,38;1,9
299;30,016;0,5002666667;1727965512,742;5;0,32;1,6;4,99;0,38;1,9
300;30,116;0,5019333333;1727965512,84;5;0,32;1,6;4,99;0,38;1,9
301;30,215;0,5035833333;1727965512,952;5;0,32;1,6;4,99;0,38;1,9
302;30,315;0,50525;1727965513,04;5;0,32;1,6;4,99;0,38;1,9
303;30,413;0,5068833333;1727965513,138;5;0,32;1,6;4,99;0,38;1,9
304;30,516;0,5086;1727965513,242;5;0,32;1,6;4,99;0,38;1,9
305;30,615;0,51025;1727965513,34;5;0,32;1,6;4,99;0,38;1,9
306;30,712;0,5118666667;1727965513,436;5;0,32;1,6;4,99;0,38;1,9
307;30,815;0,5135833333;1727965513,539;5;0,32;1,6;4,99;0,38;1,9
308;30,912;0,5152;1727965513,658;5;0,32;1,6;4,99;0,38;1,9
309;31,013;0,5168833333;1727965513,74;5;0,32;1,6;4,99;0,38;1,9
310;31,115;0,5185833333;1727965513,84;5;0,32;1,6;4,99;0,38;1,9
